"","Contrast","Pathway","FDR","Method","negativelog10FDR"
"363","X1O2NoCyA - X19O2NoCyA","mTOR signaling pathway",1.78605219456586e-11,"Proteomics",10.748105853689
"364","X1O2NoCyA - X19O2NoCyA","Alcoholism",0.0036411871245702,"Proteomics",2.43875700162633
"365","X1O2NoCyA - X19O2NoCyA","Inflammatory mediator regulation of TRP channels",8.09193217123606e-06,"Proteomics",5.09194776625978
"366","X1O2NoCyA - X19O2NoCyA","Mitophagy - animal",1.91419624044095e-08,"Proteomics",7.71801354107754
"369","X1O2NoCyA - X19O2NoCyA","Arginine biosynthesis",0.000985371656159734,"Proteomics",3.00639993419675
"370","X1O2NoCyA - X19O2NoCyA","Herpes simplex virus 1 infection",2.08375491657212e-06,"Proteomics",5.68115336245482
"372","X1O2NoCyA - X19O2NoCyA","Arrhythmogenic right ventricular cardiomyopathy",1.02715856934327e-05,"Proteomics",4.98836250628113
"373","X1O2NoCyA - X19O2NoCyA","Renin secretion",0.00766173108322248,"Proteomics",2.11567309525585
"374","X1O2NoCyA - X19O2NoCyA","African trypanosomiasis",0.012312522581226,"Proteomics",1.90965295999542
"375","X1O2NoCyA - X19O2NoCyA","Measles",0.000529852866154035,"Proteomics",3.27584471207589
"381","X1O2NoCyA - X19O2NoCyA","Alzheimer disease",4.68666655284799e-10,"Proteomics",9.32913594458297
"382","X1O2NoCyA - X19O2NoCyA","Amphetamine addiction",0.00140501005451169,"Proteomics",2.85232056785618
"386","X1O2NoCyA - X19O2NoCyA","Gastric acid secretion",0.00793672680156386,"Proteomics",2.10035856874505
"387","X1O2NoCyA - X19O2NoCyA","Apoptosis - multiple species",5.98786039694087e-05,"Proteomics",4.2227283335035
"388","X1O2NoCyA - X19O2NoCyA","Choline metabolism in cancer",0.000569163242436364,"Proteomics",3.24476315518389
"389","X1O2NoCyA - X19O2NoCyA","Human T-cell leukemia virus 1 infection",0.025600211531084,"Proteomics",1.59175644615678
"393","X1O2NoCyA - X19O2NoCyA","Cellular senescence",1.74217149295557e-07,"Proteomics",6.75890909687228
"394","X1O2NoCyA - X19O2NoCyA","Tight junction",0.00160308833986067,"Proteomics",2.79504254473449
"396","X1O2NoCyA - X19O2NoCyA","Cholinergic synapse",0.000170746140304044,"Proteomics",3.76764910470998
"397","X1O2NoCyA - X19O2NoCyA","Olfactory transduction",0.00990135009680878,"Proteomics",2.0043055832189
"398","X1O2NoCyA - X19O2NoCyA","AMPK signaling pathway",4.45486605763934e-08,"Proteomics",7.35116534915856
"399","X1O2NoCyA - X19O2NoCyA","Fanconi anemia pathway",1.58117469395887e-08,"Proteomics",7.80102014497539
"400","X1O2NoCyA - X19O2NoCyA","Glioma",8.38962423719311e-06,"Proteomics",5.07625749034747
"401","X1O2NoCyA - X19O2NoCyA","Calcium signaling pathway",0.00446109729315349,"Proteomics",2.35055830502135
"403","X1O2NoCyA - X19O2NoCyA","Neutrophil extracellular trap formation",0.000996373578580671,"Proteomics",3.00157779742292
"408","X1O2NoCyA - X19O2NoCyA","Thyroid hormone signaling pathway",2.5088983653194e-09,"Proteomics",8.60051693146139
"409","X1O2NoCyA - X19O2NoCyA","Signaling pathways regulating pluripotency of stem cells",0.00078213328907366,"Proteomics",3.1067192293232
"411","X1O2NoCyA - X19O2NoCyA","Adrenergic signaling in cardiomyocytes",0.0154887466034551,"Proteomics",1.80998372525096
"412","X1O2NoCyA - X19O2NoCyA","Insulin signaling pathway",2.42209863604936e-07,"Proteomics",6.61580817489251
"413","X1O2NoCyA - X19O2NoCyA","Rap1 signaling pathway",0.00010916960830618,"Proteomics",3.96189824791312
"414","X1O2NoCyA - X19O2NoCyA","Chemical carcinogenesis - reactive oxygen species",1.98680094156687e-05,"Proteomics",4.70184564285982
"415","X1O2NoCyA - X19O2NoCyA","Progesterone-mediated oocyte maturation",0.000219161142993083,"Proteomics",3.6592364432515
"420","X1O2NoCyA - X19O2NoCyA","Pathogenic Escherichia coli infection",0.00559751936696442,"Proteomics",2.25200439512254
"421","X1O2NoCyA - X19O2NoCyA","Leukocyte transendothelial migration",0.00244673403483413,"Proteomics",2.61141323681152
"423","X1O2NoCyA - X19O2NoCyA","Bacterial invasion of epithelial cells",0.0016413850573063,"Proteomics",2.78478952458583
"426","X1O2NoCyA - X19O2NoCyA","Fructose and mannose metabolism",2.60122048256412e-05,"Proteomics",4.58482283492342
"427","X1O2NoCyA - X19O2NoCyA","Central carbon metabolism in cancer",0.000514699573862254,"Proteomics",3.28844619131724
"429","X1O2NoCyA - X19O2NoCyA","JAK-STAT signaling pathway",0.00328298240176764,"Proteomics",2.48373144527422
"432","X1O2NoCyA - X19O2NoCyA","Proteoglycans in cancer",1.02763982931908e-05,"Proteomics",4.98815907167089
"433","X1O2NoCyA - X19O2NoCyA","Autophagy - animal",3.53445772883255e-08,"Proteomics",7.45167720801727
"435","X1O2NoCyA - X19O2NoCyA","Endocytosis",1.79574105356361e-10,"Proteomics",9.74575628855755
"436","X1O2NoCyA - X19O2NoCyA","EGFR tyrosine kinase inhibitor resistance",0.00017743239310317,"Proteomics",3.75096708990622
"437","X1O2NoCyA - X19O2NoCyA","Diabetic cardiomyopathy",0.000149346236481091,"Proteomics",3.82580571712473
"438","X1O2NoCyA - X19O2NoCyA","Pertussis",1.14446818056681e-05,"Proteomics",4.94139627742924
"439","X1O2NoCyA - X19O2NoCyA","Toll-like receptor signaling pathway",0.000204927334153014,"Proteomics",3.68840010953401
"440","X1O2NoCyA - X19O2NoCyA","Metabolism of xenobiotics by cytochrome P450",0.0749790236894514,"Proteomics",1.12506021887638
"441","X1O2NoCyA - X19O2NoCyA","Platinum drug resistance",0.000121976793207055,"Proteomics",3.91372278851224
"443","X1O2NoCyA - X19O2NoCyA","Pathways of neurodegeneration - multiple diseases",2.40397809271651e-12,"Proteomics",11.6190694943464
"444","X1O2NoCyA - X19O2NoCyA","Human papillomavirus infection",8.9163540688753e-09,"Proteomics",8.04981269399332
"445","X1O2NoCyA - X19O2NoCyA","Notch signaling pathway",6.59241066526781e-05,"Proteomics",4.18095574668343
"449","X1O2NoCyA - X19O2NoCyA","Prolactin signaling pathway",2.204397719337e-10,"Proteomics",9.65671004696605
"450","X1O2NoCyA - X19O2NoCyA","Yersinia infection",0.0728599841883234,"Proteomics",1.13751092734231
"452","X1O2NoCyA - X19O2NoCyA","Arginine and proline metabolism",0.00484039299311769,"Proteomics",2.31511937641061
"459","X1O2NoCyA - X19O2NoCyA","Natural killer cell mediated cytotoxicity",0.00104267271605251,"Proteomics",2.98185199063178
"460","X1O2NoCyA - X19O2NoCyA","Long-term potentiation",0.00104234420248263,"Proteomics",2.98198884480361
"462","X1O2NoCyA - X19O2NoCyA","Prion disease",3.17964467434167e-05,"Proteomics",4.49762140976236
"463","X1O2NoCyA - X19O2NoCyA","Nicotinate and nicotinamide metabolism",2.15016423723247e-05,"Proteomics",4.66752836585202
"464","X1O2NoCyA - X19O2NoCyA","Colorectal cancer",0.000128429178176364,"Proteomics",3.89133629650553
"467","X1O2NoCyA - X19O2NoCyA","Ether lipid metabolism",0.000153339358401476,"Proteomics",3.81434635823957
"469","X1O2NoCyA - X19O2NoCyA","Staphylococcus aureus infection",0.00075103224986488,"Proteomics",3.12434141367807
"471","X1O2NoCyA - X19O2NoCyA","Regulation of actin cytoskeleton",6.16886217154031e-07,"Proteomics",6.20979493291831
"473","X1O2NoCyA - X19O2NoCyA","Phospholipase D signaling pathway",0.000219968359710496,"Proteomics",3.65763978368397
"474","X1O2NoCyA - X19O2NoCyA","Various types of N-glycan biosynthesis",1.18809420088246e-06,"Proteomics",5.92514912391582
"475","X1O2NoCyA - X19O2NoCyA","Legionellosis",4.21509708902098e-08,"Proteomics",7.3751924175421
"476","X1O2NoCyA - X19O2NoCyA","Coronavirus disease - COVID-19",3.49136505751561e-12,"Proteomics",11.4570047389327
"477","X1O2NoCyA - X19O2NoCyA","Spinocerebellar ataxia",0.000213044324740337,"Proteomics",3.67153003042285
"478","X1O2NoCyA - X19O2NoCyA","Cytokine-cytokine receptor interaction",0.0359077594963441,"Proteomics",1.44481169230447
"479","X1O2NoCyA - X19O2NoCyA","Aldosterone synthesis and secretion",0.00124255800457505,"Proteomics",2.90568332856736
"482","X1O2NoCyA - X19O2NoCyA","B cell receptor signaling pathway",0.00200312403529175,"Proteomics",2.69829215795807
"483","X1O2NoCyA - X19O2NoCyA","Aminoacyl-tRNA biosynthesis",2.40662707251298e-06,"Proteomics",5.61859120216273
"485","X1O2NoCyA - X19O2NoCyA","Regulation of lipolysis in adipocytes",0.000213044324740337,"Proteomics",3.67153003042285
"486","X1O2NoCyA - X19O2NoCyA","Prostate cancer",0.000498276257968628,"Proteomics",3.30252980574257
"487","X1O2NoCyA - X19O2NoCyA","Breast cancer",3.70989501799211e-06,"Proteomics",5.43063837980593
"488","X1O2NoCyA - X19O2NoCyA","Ras signaling pathway",3.20280997473468e-06,"Proteomics",5.49446882760914
"489","X1O2NoCyA - X19O2NoCyA","PI3K-Akt signaling pathway",0.000992656533973506,"Proteomics",3.00320099440813
"490","X1O2NoCyA - X19O2NoCyA","Lipid and atherosclerosis",4.74303789031672e-08,"Proteomics",7.32394340592166
"491","X1O2NoCyA - X19O2NoCyA","Apoptosis",1.77724965016913e-11,"Proteomics",10.7502515625855
"492","X1O2NoCyA - X19O2NoCyA","Circadian entrainment",0.0131224793412417,"Proteomics",1.88198410227038
"495","X1O2NoCyA - X19O2NoCyA","Human cytomegalovirus infection",0.000799334449198178,"Proteomics",3.0972714696846
"498","X1O2NoCyA - X19O2NoCyA","Longevity regulating pathway",0.000178228472353034,"Proteomics",3.74902291534932
"499","X1O2NoCyA - X19O2NoCyA","Platelet activation",7.83770527173617e-05,"Proteomics",4.10581107171595
"500","X1O2NoCyA - X19O2NoCyA","ErbB signaling pathway",6.8494055905145e-05,"Proteomics",4.16434711609307
"501","X1O2NoCyA - X19O2NoCyA","Dopaminergic synapse",0.0174307693996678,"Proteomics",1.75868344257128
"502","X1O2NoCyA - X19O2NoCyA","Bladder cancer",0.00607990372593464,"Proteomics",2.2161032976395
"503","X1O2NoCyA - X19O2NoCyA","Sphingolipid metabolism",0.0105540789550201,"Proteomics",1.97657966119156
"504","X1O2NoCyA - X19O2NoCyA","Axon guidance",0.0142608653239725,"Proteomics",1.84585412146701
"505","X1O2NoCyA - X19O2NoCyA","Neurotrophin signaling pathway",5.24936414971761e-07,"Proteomics",6.27989329906889
"507","X1O2NoCyA - X19O2NoCyA","Sphingolipid signaling pathway",5.0008731321569e-05,"Proteomics",4.30095416298944
"508","X1O2NoCyA - X19O2NoCyA","Longevity regulating pathway - multiple species",0.00014259267067314,"Proteomics",3.84590279684051
"509","X1O2NoCyA - X19O2NoCyA","Vascular smooth muscle contraction",2.60122048256412e-05,"Proteomics",4.58482283492342
"510","X1O2NoCyA - X19O2NoCyA","Thyroid hormone synthesis",2.42241121677106e-11,"Proteomics",10.6157521312114
"514","X1O2NoCyA - X19O2NoCyA","Galactose metabolism",7.98493941081653e-16,"Proteomics",15.0977283749103
"517","X1O2NoCyA - X19O2NoCyA","Estrogen signaling pathway",2.39156412294003e-05,"Proteomics",4.62131797027365
"520","X1O2NoCyA - X19O2NoCyA","Focal adhesion",3.54162337316425e-05,"Proteomics",4.45079762486624
"521","X1O2NoCyA - X19O2NoCyA","TNF signaling pathway",2.03221981650354e-09,"Proteomics",8.69202931807547
"522","X1O2NoCyA - X19O2NoCyA","Gastric cancer",1.35074520865447e-06,"Proteomics",5.86942656430967
"524","X1O2NoCyA - X19O2NoCyA","Shigellosis",8.02097682644078e-09,"Proteomics",8.09577273838669
"525","X1O2NoCyA - X19O2NoCyA","Endocrine resistance",4.83412767796961e-07,"Proteomics",6.31568188328183
"526","X1O2NoCyA - X19O2NoCyA","Chemokine signaling pathway",3.42172344868016e-10,"Proteomics",9.46575509402508
"529","X1O2NoCyA - X19O2NoCyA","Type II diabetes mellitus",3.95763046964096e-05,"Proteomics",4.40256475901491
"530","X1O2NoCyA - X19O2NoCyA","Transcriptional misregulation in cancer",0.0925850837459062,"Proteomics",1.03345897626245
"532","X1O2NoCyA - X19O2NoCyA","Osteoclast differentiation",0.000162290434074375,"Proteomics",3.78970707814757
"534","X1O2NoCyA - X19O2NoCyA","Chagas disease",0.00098177811441766,"Proteomics",3.00798665332556
"536","X1O2NoCyA - X19O2NoCyA","Oxytocin signaling pathway",1.61432901596319e-06,"Proteomics",5.79200794715105
"537","X19O2NoCyA - X1O2PlusCyA","Hepatocellular carcinoma",0.0232159481780119,"Proteomics",1.63421357432521
"539","X19O2NoCyA - X1O2PlusCyA","Viral life cycle - HIV-1",0.0173660090268414,"Proteomics",1.76029997756726
"540","X19O2NoCyA - X1O2PlusCyA","GnRH signaling pathway",2.26221219703885e-10,"Proteomics",9.64546666038282
"542","X19O2NoCyA - X1O2PlusCyA","Steroid biosynthesis",0.0310701003292954,"Proteomics",1.50765734435079
"545","X19O2NoCyA - X1O2PlusCyA","C-type lectin receptor signaling pathway",5.2809590590006e-05,"Proteomics",4.27728719939638
"546","X19O2NoCyA - X1O2PlusCyA","Acute myeloid leukemia",0.0886333196573247,"Proteomics",1.05240298439918
"548","X19O2NoCyA - X1O2PlusCyA","Basal cell carcinoma",0.076329639479037,"Proteomics",1.11730678887786
"550","X19O2NoCyA - X1O2PlusCyA","cGMP-PKG signaling pathway",5.22888866473348e-11,"Proteomics",10.2815906052169
"554","X19O2NoCyA - X1O2PlusCyA","Parkinson disease",7.26746803571426e-07,"Proteomics",6.13861686969767
"555","X19O2NoCyA - X1O2PlusCyA","Amoebiasis",8.27370687603083e-06,"Proteomics",5.08229986951464
"556","X19O2NoCyA - X1O2PlusCyA","Hypertrophic cardiomyopathy",3.54162337316425e-05,"Proteomics",4.45079762486624
"558","X19O2NoCyA - X1O2PlusCyA","Oocyte meiosis",1.08820618526132e-09,"Proteomics",8.96328880993422
"559","X19O2NoCyA - X1O2PlusCyA","Wnt signaling pathway",0.0920371792485241,"Proteomics",1.03603670003787
"562","X19O2NoCyA - X1O2PlusCyA","Tuberculosis",7.14434121746661e-11,"Proteomics",10.146037811493
"563","X19O2NoCyA - X1O2PlusCyA","Cell cycle",3.08460244383661e-06,"Proteomics",5.51080080167089
"567","X19O2NoCyA - X1O2PlusCyA","Autophagy - other",0.0797442112187042,"Proteomics",1.09830083337449
"569","X19O2NoCyA - X1O2PlusCyA","Lysine degradation",0.0226900255760029,"Proteomics",1.64416501458176
"572","X19O2NoCyA - X1O2PlusCyA","Melanogenesis",1.07339927905737e-14,"Proteomics",13.9692387007403
"574","X19O2NoCyA - X1O2PlusCyA","Terpenoid backbone biosynthesis",0.00012253585953374,"Proteomics",3.91173679849426
"575","X19O2NoCyA - X1O2PlusCyA","cAMP signaling pathway",4.21509708902098e-08,"Proteomics",7.3751924175421
"576","X19O2NoCyA - X1O2PlusCyA","FoxO signaling pathway",0.0010790429476643,"Proteomics",2.96696126934636
"579","X19O2NoCyA - X1O2PlusCyA","Glucagon signaling pathway",1.03469382754186e-24,"Proteomics",23.9851881416856
"582","X19O2NoCyA - X1O2PlusCyA","Endometrial cancer",0.0267514764618938,"Proteomics",1.57265224349106
"588","X19O2NoCyA - X1O2PlusCyA","Fluid shear stress and atherosclerosis",2.67027663510747e-06,"Proteomics",5.57344374429937
"599","X19O2NoCyA - X1O2PlusCyA","p53 signaling pathway",5.63984016181255e-46,"Proteomics",45.2487332041419
"601","X19O2NoCyA - X1O2PlusCyA","Pyruvate metabolism",0.0338082786479378,"Proteomics",1.47097694082054
"605","X19O2NoCyA - X1O2PlusCyA","Amyotrophic lateral sclerosis",0.0197179551287368,"Proteomics",1.70513812602532
"607","X19O2NoCyA - X1O2PlusCyA","Glycosaminoglycan degradation",0.0857420487950857,"Proteomics",1.06680614329133
"608","X19O2NoCyA - X1O2PlusCyA","Thermogenesis",0.00071212806817385,"Proteomics",3.14744189639171
"610","X19O2NoCyA - X1O2PlusCyA","Human immunodeficiency virus 1 infection",3.19063867191443e-05,"Proteomics",4.49612237527338
"614","X19O2NoCyA - X1O2PlusCyA","Adipocytokine signaling pathway",0.0276718780172609,"Proteomics",1.55796136543961
"619","X19O2NoCyA - X1O2PlusCyA","Pancreatic cancer",0.0831318734236851,"Proteomics",1.08023243231657
"620","X19O2NoCyA - X1O2PlusCyA","Renal cell carcinoma",0.0539059669459534,"Proteomics",1.26836315933511
"621","X19O2NoCyA - X1O2PlusCyA","Apelin signaling pathway",2.81812907359066e-06,"Proteomics",5.55003911957853
"623","X19O2NoCyA - X1O2PlusCyA","Peroxisome",0.0153632455840108,"Proteomics",1.81351702712164
"625","X19O2NoCyA - X1O2PlusCyA","Kaposi sarcoma-associated herpesvirus infection",3.70989501799211e-06,"Proteomics",5.43063837980593
"629","X19O2NoCyA - X1O2PlusCyA","Pathways in cancer",6.09367455886113e-08,"Proteomics",7.21512074359298
"631","X19O2NoCyA - X1O2PlusCyA","mTOR signaling pathway",0.0833089541856327,"Proteomics",1.07930831738772
"632","X19O2NoCyA - X1O2PlusCyA","Alcoholism",5.73683291407231e-07,"Proteomics",6.2413277988108
"633","X19O2NoCyA - X1O2PlusCyA","Inflammatory mediator regulation of TRP channels",4.97936610280654e-06,"Proteomics",5.30282594149246
"634","X19O2NoCyA - X1O2PlusCyA","Mitophagy - animal",1.74625121196222e-06,"Proteomics",5.7578932794614
"635","X19O2NoCyA - X1O2PlusCyA","Viral carcinogenesis",0.0163697779686951,"Proteomics",1.78595721109658
"638","X19O2NoCyA - X1O2PlusCyA","Herpes simplex virus 1 infection",0.00778025388737971,"Proteomics",2.10900623076237
"639","X19O2NoCyA - X1O2PlusCyA","Drug metabolism - cytochrome P450",0.0571109014201276,"Proteomics",1.2432809850165
"640","X19O2NoCyA - X1O2PlusCyA","Arrhythmogenic right ventricular cardiomyopathy",2.8910324012566e-06,"Proteomics",5.53894704094501
"641","X19O2NoCyA - X1O2PlusCyA","Renin secretion",1.33832009511984e-14,"Proteomics",13.8734400009791
"642","X19O2NoCyA - X1O2PlusCyA","African trypanosomiasis",0.00235894136282496,"Proteomics",2.62728285441668
"643","X19O2NoCyA - X1O2PlusCyA","Measles",0.00494543934259119,"Proteomics",2.30579512053041
"648","X19O2NoCyA - X1O2PlusCyA","Butanoate metabolism",0.0110738807163306,"Proteomics",1.95570015885537
"649","X19O2NoCyA - X1O2PlusCyA","Alzheimer disease",8.26885135504329e-10,"Proteomics",9.08255481509231
"650","X19O2NoCyA - X1O2PlusCyA","Amphetamine addiction",5.52644811528939e-09,"Proteomics",8.25755390296872
"651","X19O2NoCyA - X1O2PlusCyA","Fatty acid degradation",0.0865367332412391,"Proteomics",1.0627995034299
"652","X19O2NoCyA - X1O2PlusCyA","Glycerolipid metabolism",0.0551424652498294,"Proteomics",1.25851382182719
"654","X19O2NoCyA - X1O2PlusCyA","Gastric acid secretion",6.16472323707887e-14,"Proteomics",13.2100864161173
"655","X19O2NoCyA - X1O2PlusCyA","Apoptosis - multiple species",0.0290967391890413,"Proteomics",1.53615567876514
"661","X19O2NoCyA - X1O2PlusCyA","Cellular senescence",0.00143692592819143,"Proteomics",2.84256561864855
"665","X19O2NoCyA - X1O2PlusCyA","Olfactory transduction",2.34685954968493e-13,"Proteomics",12.6295129004406
"666","X19O2NoCyA - X1O2PlusCyA","AMPK signaling pathway",5.10366777758652e-05,"Proteomics",4.29211760369459
"667","X19O2NoCyA - X1O2PlusCyA","Fanconi anemia pathway",0.00104234420248263,"Proteomics",2.98198884480361
"668","X19O2NoCyA - X1O2PlusCyA","Glioma",6.0191682778631e-06,"Proteomics",5.22046351493642
"669","X19O2NoCyA - X1O2PlusCyA","Calcium signaling pathway",9.65935394169864e-06,"Proteomics",5.01505192005844
"673","X19O2NoCyA - X1O2PlusCyA","Necroptosis",0.0869362222368617,"Proteomics",1.0607992357501
"679","X19O2NoCyA - X1O2PlusCyA","Adrenergic signaling in cardiomyocytes",2.92048604679719e-06,"Proteomics",5.53454486434758
"680","X19O2NoCyA - X1O2PlusCyA","Insulin signaling pathway",2.092188849621e-08,"Proteomics",7.6793991168188
"681","X19O2NoCyA - X1O2PlusCyA","Rap1 signaling pathway",4.93724191874845e-05,"Proteomics",4.30651559236656
"682","X19O2NoCyA - X1O2PlusCyA","Chemical carcinogenesis - reactive oxygen species",0.0338082786479378,"Proteomics",1.47097694082054
"685","X19O2NoCyA - X1O2PlusCyA","Propanoate metabolism",0.0535577309668024,"Proteomics",1.27117783064194
"687","X19O2NoCyA - X1O2PlusCyA","NOD-like receptor signaling pathway",0.0917856506416081,"Proteomics",1.03722520915031
"692","X19O2NoCyA - X1O2PlusCyA","Dilated cardiomyopathy",4.18993254996195e-05,"Proteomics",4.37779296830223
"694","X19O2NoCyA - X1O2PlusCyA","Fructose and mannose metabolism",6.01666416444274e-17,"Proteomics",16.2206442290933
"701","X19O2NoCyA - X1O2PlusCyA","Autophagy - animal",9.2951271023851e-06,"Proteomics",5.03174466727056
"702","X19O2NoCyA - X1O2PlusCyA","Glycolysis / Gluconeogenesis",0.000635500469601611,"Proteomics",3.19688412418895
"704","X19O2NoCyA - X1O2PlusCyA","EGFR tyrosine kinase inhibitor resistance",0.0317102131620187,"Proteomics",1.49880083855388
"708","X19O2NoCyA - X1O2PlusCyA","Metabolism of xenobiotics by cytochrome P450",0.0672836035903146,"Proteomics",1.17209075654608
"709","X19O2NoCyA - X1O2PlusCyA","Platinum drug resistance",0.00253539233063406,"Proteomics",2.59595482771298
"711","X19O2NoCyA - X1O2PlusCyA","Pathways of neurodegeneration - multiple diseases",9.49611671977198e-10,"Proteomics",9.02245395596992
"712","X19O2NoCyA - X1O2PlusCyA","Human papillomavirus infection",0.0118936008462981,"Proteomics",1.92468664067775
"722","X19O2NoCyA - X1O2PlusCyA","Protein processing in endoplasmic reticulum",0.0307722116207639,"Proteomics",1.51184128957713
"723","X19O2NoCyA - X1O2PlusCyA","Cholesterol metabolism",0.0233035279603945,"Proteomics",1.63257832542262
"728","X19O2NoCyA - X1O2PlusCyA","Long-term potentiation",2.98205337071017e-10,"Proteomics",9.52548458811391
"731","X19O2NoCyA - X1O2PlusCyA","Nicotinate and nicotinamide metabolism",0.00791183556834223,"Proteomics",2.10172274725816
"735","X19O2NoCyA - X1O2PlusCyA","Ether lipid metabolism",1.16208283970002e-17,"Proteomics",16.9347629119265
"743","X19O2NoCyA - X1O2PlusCyA","Legionellosis",0.000237378143468607,"Proteomics",3.62455927109313
"744","X19O2NoCyA - X1O2PlusCyA","Coronavirus disease - COVID-19",1.47044076598001e-06,"Proteomics",5.83255246556436
"746","X19O2NoCyA - X1O2PlusCyA","Cytokine-cytokine receptor interaction",2.68647869881396e-05,"Proteomics",4.57081659861817
"747","X19O2NoCyA - X1O2PlusCyA","Aldosterone synthesis and secretion",1.4290884196757e-08,"Proteomics",7.8449408999779
"748","X19O2NoCyA - X1O2PlusCyA","Valine, leucine and isoleucine degradation",0.000355330671160077,"Proteomics",3.44936730379502
"750","X19O2NoCyA - X1O2PlusCyA","B cell receptor signaling pathway",0.0932424411390804,"Proteomics",1.03038636493102
"752","X19O2NoCyA - X1O2PlusCyA","Alcoholic liver disease",0.00939226228750497,"Proteomics",2.02722978785694
"756","X19O2NoCyA - X1O2PlusCyA","Ras signaling pathway",9.55592175199414e-07,"Proteomics",6.019727415098
"758","X19O2NoCyA - X1O2PlusCyA","Lipid and atherosclerosis",5.21998331707472e-08,"Proteomics",7.28233088498892
"759","X19O2NoCyA - X1O2PlusCyA","Apoptosis",9.30000188623597e-07,"Proteomics",6.031516963362
"760","X19O2NoCyA - X1O2PlusCyA","Circadian entrainment",1.4072402157913e-07,"Proteomics",6.85163176220417
"763","X19O2NoCyA - X1O2PlusCyA","Human cytomegalovirus infection",0.000234264783476606,"Proteomics",3.63029299305608
"769","X19O2NoCyA - X1O2PlusCyA","Dopaminergic synapse",2.94343849721197e-06,"Proteomics",5.53114503428718
"773","X19O2NoCyA - X1O2PlusCyA","Neurotrophin signaling pathway",1.2789735040638e-10,"Proteomics",9.8931384525175
